carname,make,model,year,kilometersdriven,fueltype,transmission,location,city,price,price_lakhs,listingurl,imageurl,source
2021 Nissan MAGNITE,nissan,magnite,2021,64663.0,Petrol,manual,delhi-ncr,delhi-ncr,3.81 Lakh,3.81,https://www.cars24.com/buy-used-nissan-magnite-2021-cars-gurgaon-13360767789/,,Cars24
2022 Maruti Swift,maruti,swift,2022,30191.0,Petrol,manual,delhi-ncr,delhi-ncr,4.42 Lakh,4.42,https://www.cars24.com/buy-used-maruti-swift-2022-cars-noida-11217360721/,,Cars24
2016 Renault Kwid,renault,kwid,2016,35006.0,Petrol,manual,delhi-ncr,delhi-ncr,1.35 Lakh,1.35,https://www.cars24.com/buy-used-renault-kwid-2016-cars-new-delhi-10031065722/,,Cars24
2022 MG ASTOR,mg,astor,2022,29548.0,Petrol,manual,delhi-ncr,delhi-ncr,7.88 Lakh,7.88,https://www.cars24.com/buy-used-mg-astor-2022-cars-new-delhi-10070445727/,,Cars24
2017 Hyundai Elite i20,hyundai,elite i20,2017,49797.0,Petrol,manual,delhi-ncr,delhi-ncr,3.35 Lakh,3.35,https://www.cars24.com/buy-used-hyundai-elite-i20-2017-cars-ghaziabad-10561466753/,,Cars24
2016 Maruti Swift,maruti,swift,2016,48857.0,Petrol,manual,delhi-ncr,delhi-ncr,2.63 Lakh,2.63,https://www.cars24.com/buy-used-maruti-swift-2016-cars-noida-10062749740/,,Cars24
2019 Maruti Baleno,maruti,baleno,2019,57584.0,Petrol,manual,delhi-ncr,delhi-ncr,3.75 Lakh,3.75,https://www.cars24.com/buy-used-maruti-baleno-2019-cars-gurgaon-44591763720/,,Cars24
2018 Renault Kwid,renault,kwid,2018,52175.0,Petrol,manual,delhi-ncr,delhi-ncr,1.68 Lakh,1.68,https://www.cars24.com/buy-used-renault-kwid-2018-cars-gurgaon-11010860738/,,Cars24
2021 Maruti Baleno,maruti,baleno,2021,57907.0,Petrol,manual,delhi-ncr,delhi-ncr,4.13 Lakh,4.13,https://www.cars24.com/buy-used-maruti-baleno-2021-cars-gurgaon-11038968703/,,Cars24
2019 Maruti Swift,maruti,swift,2019,50240.0,Petrol,manual,delhi-ncr,delhi-ncr,3.84 Lakh,3.84,https://www.cars24.com/buy-used-maruti-swift-2019-cars-new-delhi-10551860738/,,Cars24
2018 Ford Ecosport,ford,ecosport,2018,47497.0,Petrol,auto,delhi-ncr,delhi-ncr,4.78 Lakh,4.78,https://www.cars24.com/buy-used-ford-ecosport-2018-cars-noida-10507168766/,,Cars24
2022 Tata ALTROZ,tata,altroz,2022,46019.0,Petrol,manual,delhi-ncr,delhi-ncr,3.76 Lakh,3.76,https://www.cars24.com/buy-used-tata-altroz-2022-cars-gurgaon-29640169791/,,Cars24
2017 Renault Kwid,renault,kwid,2017,61579.0,Petrol,manual,delhi-ncr,delhi-ncr,1.66 Lakh,1.66,https://www.cars24.com/buy-used-renault-kwid-2017-cars-new-delhi-11030562737/,,Cars24
2017 Hyundai Creta,hyundai,creta,2017,37125.0,Petrol,manual,delhi-ncr,delhi-ncr,4.90 Lakh,4.9,https://www.cars24.com/buy-used-hyundai-creta-2017-cars-gurgaon-10193166742/,,Cars24
2020 Maruti Swift,maruti,swift,2020,94422.0,Petrol,manual,delhi-ncr,delhi-ncr,3.72 Lakh,3.72,https://www.cars24.com/buy-used-maruti-swift-2020-cars-new-delhi-10013566751/,,Cars24
2019 Maruti Baleno,maruti,baleno,2019,76256.0,Petrol,manual,delhi-ncr,delhi-ncr,3.76 Lakh,3.76,https://www.cars24.com/buy-used-maruti-baleno-2019-cars-gurgaon-10191863737/,,Cars24
2024 Tata Harrier,tata,harrier,2024,19734.0,Diesel,auto,delhi-ncr,delhi-ncr,22.00 Lakh,22.0,https://www.cars24.com/buy-used-tata-harrier-2024-cars-new-delhi-10532163788/,,Cars24
2020 Hyundai Elite i20,hyundai,elite i20,2020,99016.0,Petrol,manual,delhi-ncr,delhi-ncr,3.91 Lakh,3.91,https://www.cars24.com/buy-used-hyundai-elite-i20-2020-cars-gurgaon-11216363798/,,Cars24
2017 Hyundai Creta,hyundai,creta,2017,15326.0,Petrol,auto,delhi-ncr,delhi-ncr,6.42 Lakh,6.42,https://www.cars24.com/buy-used-hyundai-creta-2017-cars-ghaziabad-10585769761/,,Cars24
2019 Honda Civic,honda,civic,2019,91237.0,Petrol,auto,delhi-ncr,delhi-ncr,8.06 Lakh,8.06,https://www.cars24.com/buy-used-honda-civic-2019-cars-ghaziabad-29650965773/,,Cars24
2021 Tata ALTROZ,tata,altroz,2021,70238.0,Petrol,manual,delhi-ncr,delhi-ncr,3.35 Lakh,3.35,https://www.cars24.com/buy-used-tata-altroz-2021-cars-gurgaon-10097766745/,,Cars24
2017 Mahindra Scorpio,mahindra,scorpio,2017,61856.0,Diesel,manual,delhi-ncr,delhi-ncr,6.50 Lakh,6.5,https://www.cars24.com/buy-used-mahindra-scorpio-2017-cars-noida-11216745725/,,Cars24
2021 Mahindra Thar,mahindra,thar,2021,54240.0,Petrol,auto,delhi-ncr,delhi-ncr,8.93 Lakh,8.93,https://www.cars24.com/buy-used-mahindra-thar-2021-cars-gurgaon-11026166732/,,Cars24
2021 KIA SONET,kia,sonet,2021,91834.0,Petrol,manual,delhi-ncr,delhi-ncr,6.68 Lakh,6.68,https://www.cars24.com/buy-used-kia-sonet-2021-cars-faridabad-16306161727/,,Cars24
2019 Hyundai VENUE,hyundai,venue,2019,61911.0,Cng,manual,delhi-ncr,delhi-ncr,4.90 Lakh,4.9,https://www.cars24.com/buy-used-hyundai-venue-2019-cars-new-delhi-10097762753/,,Cars24
2020 Skoda Rapid,skoda,rapid,2020,39463.0,Petrol,manual,delhi-ncr,delhi-ncr,5.28 Lakh,5.28,https://www.cars24.com/buy-used-skoda-rapid-2020-cars-new-delhi-10068260744/,,Cars24
2022 Skoda KUSHAQ,skoda,kushaq,2022,39483.0,Petrol,auto,delhi-ncr,delhi-ncr,13.90 Lakh,13.9,https://www.cars24.com/buy-used-skoda-kushaq-2022-cars-new-delhi-10061563749/,,Cars24
2023 Tata TIGOR,tata,tigor,2023,60776.0,Cng,manual,delhi-ncr,delhi-ncr,3.99 Lakh,3.99,https://www.cars24.com/buy-used-tata-tigor-2023-cars-gurgaon-29660068770/,,Cars24
2022 Mahindra Thar,mahindra,thar,2022,43511.0,Petrol,manual,delhi-ncr,delhi-ncr,9.16 Lakh,9.16,https://www.cars24.com/buy-used-mahindra-thar-2022-cars-noida-10509868740/,,Cars24
2019 Skoda Octavia,skoda,octavia,2019,86649.0,Petrol,auto,delhi-ncr,delhi-ncr,9.85 Lakh,9.85,https://www.cars24.com/buy-used-skoda-octavia-2019-cars-new-delhi-10001363793/,,Cars24
2019 Renault Kwid,renault,kwid,2019,63301.0,Petrol,manual,delhi-ncr,delhi-ncr,1.93 Lakh,1.93,https://www.cars24.com/buy-used-renault-kwid-2019-cars-gurgaon-13324400766/,,Cars24
2021 Maruti New Wagon-R,maruti,new wagon-r,2021,58161.0,Cng,manual,delhi-ncr,delhi-ncr,3.74 Lakh,3.74,https://www.cars24.com/buy-used-maruti-new-wagon-r-2021-cars-faridabad-10059066785/,,Cars24
2023 KIA CARNIVAL,kia,carnival,2023,30755.0,Diesel,auto,delhi-ncr,delhi-ncr,34.00 Lakh,34.0,https://www.cars24.com/buy-used-kia-carnival-2023-cars-new-delhi-10016968782/,,Cars24
2024 Tata NEXON EV,tata,nexon ev,2024,29329.0,Electric,auto,delhi-ncr,delhi-ncr,14.75 Lakh,14.75,https://www.cars24.com/buy-used-tata-nexon-ev-2024-cars-new-delhi-10033068733/,,Cars24
2019 Tata Tiago,tata,tiago,2019,57314.0,Petrol,manual,delhi-ncr,delhi-ncr,3.24 Lakh,3.24,https://www.cars24.com/buy-used-tata-tiago-2019-cars-ghaziabad-11235460708/,,Cars24
2020 MG HECTOR PLUS,mg,hector plus,2020,70261.0,Petrol,manual,delhi-ncr,delhi-ncr,8.40 Lakh,8.4,https://www.cars24.com/buy-used-mg-hector-plus-2020-cars-noida-10516361749/,,Cars24
2025 BMW 2 SERIES GRAN COUPE,bmw,2 series gran coupe,2025,3553.0,Petrol,auto,delhi-ncr,delhi-ncr,39.50 Lakh,39.5,https://www.cars24.com/buy-used-bmw-2-series-gran-coupe-2025-cars-new-delhi-10066264737/,,Cars24
2024 Hyundai ALCAZAR,hyundai,alcazar,2024,4227.0,Petrol,auto,delhi-ncr,delhi-ncr,18.50 Lakh,18.5,https://www.cars24.com/buy-used-hyundai-alcazar-2024-cars-new-delhi-10060164782/,,Cars24
2024 Mahindra Thar Roxx,mahindra,thar roxx,2024,23963.0,Diesel,auto,delhi-ncr,delhi-ncr,22.50 Lakh,22.5,https://www.cars24.com/buy-used-mahindra-thar-roxx-2024-cars-new-delhi-10047969748/,,Cars24
2016 Maruti Baleno,maruti,baleno,2016,76509.0,Petrol,manual,delhi-ncr,delhi-ncr,2.71 Lakh,2.71,https://www.cars24.com/buy-used-maruti-baleno-2016-cars-gurgaon-10165061781/,,Cars24
2015 Ford Figo Aspire,ford,figo aspire,2015,100082.0,Petrol,manual,delhi-ncr,delhi-ncr,1.85 Lakh,1.85,https://www.cars24.com/buy-used-ford-figo-aspire-2015-cars-noida-10023968794/,,Cars24
2024 Mahindra XUV700,mahindra,xuv700,2024,20913.0,Diesel,auto,delhi-ncr,delhi-ncr,23.00 Lakh,23.0,https://www.cars24.com/buy-used-mahindra-xuv700-2024-cars-new-delhi-10032664786/,,Cars24
2024 Tata Curvv EV,tata,curvv ev,2024,20590.0,Electric,auto,delhi-ncr,delhi-ncr,16.75 Lakh,16.75,https://www.cars24.com/buy-used-tata-curvv-ev-2024-cars-new-delhi-10006561733/,,Cars24
2024 Tata Tiago,tata,tiago,2024,8717.0,Petrol,manual,delhi-ncr,delhi-ncr,4.10 Lakh,4.1,https://www.cars24.com/buy-used-tata-tiago-2024-cars-gurgaon-10139863769/,,Cars24
2024 MG HECTOR PLUS,mg,hector plus,2024,24606.0,Petrol,auto,delhi-ncr,delhi-ncr,17.50 Lakh,17.5,https://www.cars24.com/buy-used-mg-hector-plus-2024-cars-new-delhi-10061961735/,,Cars24
2021 Maruti S PRESSO,maruti,s presso,2021,39324.0,Petrol,manual,delhi-ncr,delhi-ncr,2.44 Lakh,2.44,https://www.cars24.com/buy-used-maruti-s-presso-2021-cars-gurgaon-10106563783/,,Cars24
2018 Ford Figo Aspire,ford,figo aspire,2018,50325.0,Petrol,manual,delhi-ncr,delhi-ncr,2.93 Lakh,2.93,https://www.cars24.com/buy-used-ford-figo-aspire-2018-cars-noida-11219669705/,,Cars24
2020 MG HECTOR,mg,hector,2020,85500.0,Petrol,manual,delhi-ncr,delhi-ncr,7.80 Lakh,7.8,https://www.cars24.com/buy-used-mg-hector-2020-cars-new-delhi-10084167727/,,Cars24
2019 Maruti Dzire,maruti,dzire,2019,51963.0,Petrol,manual,delhi-ncr,delhi-ncr,3.79 Lakh,3.79,https://www.cars24.com/buy-used-maruti-dzire-2019-cars-ghaziabad-10010968780/,,Cars24
2017 Hyundai New Elantra,hyundai,new elantra,2017,75804.0,Petrol,auto,delhi-ncr,delhi-ncr,6.02 Lakh,6.02,https://www.cars24.com/buy-used-hyundai-new-elantra-2017-cars-ghaziabad-10582864748/,,Cars24
2020 Tata Harrier,tata,harrier,2020,92457.0,Diesel,manual,delhi-ncr,delhi-ncr,6.98 Lakh,6.98,https://www.cars24.com/buy-used-tata-harrier-2020-cars-gurgaon-10062769752/,,Cars24
2022 MG GLOSTER,mg,gloster,2022,8603.0,Diesel,auto,delhi-ncr,delhi-ncr,29.50 Lakh,29.5,https://www.cars24.com/buy-used-mg-gloster-2022-cars-new-delhi-10033162730/,,Cars24
2017 Skoda Superb,skoda,superb,2017,36581.0,Petrol,auto,delhi-ncr,delhi-ncr,12.75 Lakh,12.75,https://www.cars24.com/buy-used-skoda-superb-2017-cars-new-delhi-10065565737/,,Cars24
2022 MG ASTOR,mg,astor,2022,19666.0,Petrol,manual,delhi-ncr,delhi-ncr,6.78 Lakh,6.78,https://www.cars24.com/buy-used-mg-astor-2022-cars-gurgaon-10153862740/,,Cars24
2021 KIA SONET,kia,sonet,2021,56768.0,Petrol,manual,delhi-ncr,delhi-ncr,5.89 Lakh,5.89,https://www.cars24.com/buy-used-kia-sonet-2021-cars-new-delhi-10061469705/,,Cars24
2022 Maruti XL6,maruti,xl6,2022,81177.0,Petrol,manual,delhi-ncr,delhi-ncr,6.79 Lakh,6.79,https://www.cars24.com/buy-used-maruti-xl6-2022-cars-ghaziabad-1053718642/,,Cars24
2014 Volkswagen Polo,volkswagen,polo,2014,70943.0,Petrol,manual,delhi-ncr,delhi-ncr,2.62 Lakh,2.62,https://www.cars24.com/buy-used-volkswagen-polo-2014-cars-gurgaon-10180761703/,,Cars24
2025 Skoda Kylaq,skoda,kylaq,2025,7939.0,Petrol,manual,delhi-ncr,delhi-ncr,8.93 Lakh,8.93,https://www.cars24.com/buy-used-skoda-kylaq-2025-cars-gurgaon-10100460735/,,Cars24
2023 Maruti JIMNY,maruti,jimny,2023,68705.0,Petrol,auto,delhi-ncr,delhi-ncr,10.04 Lakh,10.04,https://www.cars24.com/buy-used-maruti-jimny-2023-cars-noida-15136468781/,,Cars24
2021 Mercedes Benz GLC CLASS,mercedes,benz glc class,2021,27513.0,Petrol,auto,delhi-ncr,delhi-ncr,39.50 Lakh,39.5,https://www.cars24.com/buy-used-mercedes-benz-glc-class-2021-cars-new-delhi-10034662788/,,Cars24
2023 Hyundai NEW I20,hyundai,new i20,2023,51087.0,Petrol,manual,delhi-ncr,delhi-ncr,5.69 Lakh,5.69,https://www.cars24.com/buy-used-hyundai-new-i20-2023-cars-new-delhi-11238761744/,,Cars24
2019 Maruti Baleno,maruti,baleno,2019,95031.0,Petrol,manual,delhi-ncr,delhi-ncr,3.50 Lakh,3.5,https://www.cars24.com/buy-used-maruti-baleno-2019-cars-ghaziabad-10596868749/,,Cars24
2018 Renault Kwid,renault,kwid,2018,43994.0,Petrol,manual,delhi-ncr,delhi-ncr,1.82 Lakh,1.82,https://www.cars24.com/buy-used-renault-kwid-2018-cars-ghaziabad-11251064791/,,Cars24
2018 Honda City,honda,city,2018,30883.0,Petrol,manual,delhi-ncr,delhi-ncr,5.52 Lakh,5.52,https://www.cars24.com/buy-used-honda-city-2018-cars-gurgaon-10102503760/,,Cars24
2020 Mahindra XUV300,mahindra,xuv300,2020,75621.0,Diesel,manual,delhi-ncr,delhi-ncr,4.57 Lakh,4.57,https://www.cars24.com/buy-used-mahindra-xuv300-2020-cars-noida-10568465720/,,Cars24
2021 Renault Kwid,renault,kwid,2021,66912.0,Petrol,manual,delhi-ncr,delhi-ncr,2.56 Lakh,2.56,https://www.cars24.com/buy-used-renault-kwid-2021-cars-ghaziabad-11069561749/,,Cars24
2024 Tata PUNCH,tata,punch,2024,8028.0,Petrol,auto,delhi-ncr,delhi-ncr,5.66 Lakh,5.66,https://www.cars24.com/buy-used-tata-punch-2024-cars-noida-36053402700/,,Cars24
2020 Honda City,honda,city,2020,79411.0,Petrol,auto,delhi-ncr,delhi-ncr,6.46 Lakh,6.46,https://www.cars24.com/buy-used-honda-city-2020-cars-gurgaon-16308967721/,,Cars24
2017 Volkswagen Ameo,volkswagen,ameo,2017,95386.0,Petrol,manual,delhi-ncr,delhi-ncr,2.82 Lakh,2.82,https://www.cars24.com/buy-used-volkswagen-ameo-2017-cars-faridabad-11012465728/,,Cars24
2018 Tata Tiago,tata,tiago,2018,12862.0,Petrol,manual,delhi-ncr,delhi-ncr,3.28 Lakh,3.28,https://www.cars24.com/buy-used-tata-tiago-2018-cars-noida-10041360709/,,Cars24
2023 Hyundai GRAND I10 NIOS,hyundai,grand i10 nios,2023,52645.0,Petrol,manual,delhi-ncr,delhi-ncr,4.15 Lakh,4.15,https://www.cars24.com/buy-used-hyundai-grand-i10-nios-2023-cars-gurgaon-10165568722/,,Cars24
2022 Toyota Glanza,toyota,glanza,2022,68253.0,Petrol,manual,delhi-ncr,delhi-ncr,5.36 Lakh,5.36,https://www.cars24.com/buy-used-toyota-glanza-2022-cars-gurgaon-29925069746/,,Cars24
2018 Maruti Swift,maruti,swift,2018,48784.0,Petrol,manual,delhi-ncr,delhi-ncr,3.88 Lakh,3.88,https://www.cars24.com/buy-used-maruti-swift-2018-cars-gurgaon-29677768788/,,Cars24
2014 Hyundai i20,hyundai,i20,2014,57529.0,Petrol,manual,delhi-ncr,delhi-ncr,1.92 Lakh,1.92,https://www.cars24.com/buy-used-hyundai-i20-2014-cars-gurgaon-10107161729/,,Cars24
2021 Hyundai Tucson,hyundai,tucson,2021,78350.0,Petrol,auto,delhi-ncr,delhi-ncr,11.62 Lakh,11.62,https://www.cars24.com/buy-used-hyundai-tucson-2021-cars-gurgaon-10118362738/,,Cars24
2018 Toyota YARIS,toyota,yaris,2018,75472.0,Petrol,manual,delhi-ncr,delhi-ncr,3.76 Lakh,3.76,https://www.cars24.com/buy-used-toyota-yaris-2018-cars-gurgaon-10156669745/,,Cars24
2020 Hyundai Creta,hyundai,creta,2020,60624.0,Diesel,manual,delhi-ncr,delhi-ncr,7.07 Lakh,7.07,https://www.cars24.com/buy-used-hyundai-creta-2020-cars-faridabad-11584068750/,,Cars24
2015 Hyundai Eon,hyundai,eon,2015,55997.0,Petrol,manual,delhi-ncr,delhi-ncr,1.26 Lakh,1.26,https://www.cars24.com/buy-used-hyundai-eon-2015-cars-new-delhi-10067262722/,,Cars24
2023 Hyundai VENUE,hyundai,venue,2023,16161.0,Petrol,manual,delhi-ncr,delhi-ncr,5.70 Lakh,5.7,https://www.cars24.com/buy-used-hyundai-venue-2023-cars-noida-44578565768/,,Cars24
2022 Jeep Compass,jeep,compass,2022,65823.0,Diesel,auto,delhi-ncr,delhi-ncr,14.36 Lakh,14.36,https://www.cars24.com/buy-used-jeep-compass-2022-cars-noida-10564867752/,,Cars24
2017 BMW 3 Series,bmw,3 series,2017,29226.0,Diesel,auto,delhi-ncr,delhi-ncr,19.00 Lakh,19.0,https://www.cars24.com/buy-used-bmw-3-series-2017-cars-new-delhi-10067368735/,,Cars24
2018 Maruti Ciaz,maruti,ciaz,2018,72881.0,Petrol,auto,delhi-ncr,delhi-ncr,4.00 Lakh,4.0,https://www.cars24.com/buy-used-maruti-ciaz-2018-cars-new-delhi-10092860754/,,Cars24
2021 Toyota Innova Crysta,toyota,innova crysta,2021,51576.0,Diesel,manual,delhi-ncr,delhi-ncr,18.50 Lakh,18.5,https://www.cars24.com/buy-used-toyota-innova-crysta-2021-cars-new-delhi-10083062723/,,Cars24
2021 Tata PUNCH,tata,punch,2021,83614.0,Petrol,manual,delhi-ncr,delhi-ncr,3.91 Lakh,3.91,https://www.cars24.com/buy-used-tata-punch-2021-cars-faridabad-10146462706/,,Cars24
2021 KIA SELTOS,kia,seltos,2021,115492.0,Diesel,manual,delhi-ncr,delhi-ncr,8.32 Lakh,8.32,https://www.cars24.com/buy-used-kia-seltos-2021-cars-new-delhi-10097861727/,,Cars24
2019 Hyundai Grand i10,hyundai,grand i10,2019,64056.0,Petrol,manual,delhi-ncr,delhi-ncr,3.04 Lakh,3.04,https://www.cars24.com/buy-used-hyundai-grand-i10-2019-cars-new-delhi-10118305704/,,Cars24
2020 Toyota YARIS,toyota,yaris,2020,75297.0,Petrol,manual,delhi-ncr,delhi-ncr,5.29 Lakh,5.29,https://www.cars24.com/buy-used-toyota-yaris-2020-cars-ghaziabad-11252064744/,,Cars24
2022 Volkswagen TAIGUN,volkswagen,taigun,2022,62917.0,Petrol,manual,delhi-ncr,delhi-ncr,6.60 Lakh,6.6,https://www.cars24.com/buy-used-volkswagen-taigun-2022-cars-new-delhi-10039305798/,,Cars24
2019 Nissan Kicks,nissan,kicks,2019,48187.0,Petrol,manual,delhi-ncr,delhi-ncr,4.50 Lakh,4.5,https://www.cars24.com/buy-used-nissan-kicks-2019-cars-new-delhi-10030167745/,,Cars24
2016 Hyundai Creta,hyundai,creta,2016,98539.0,Petrol,manual,delhi-ncr,delhi-ncr,4.40 Lakh,4.4,https://www.cars24.com/buy-used-hyundai-creta-2016-cars-gurgaon-10160160726/,,Cars24
2016 Honda City,honda,city,2016,70341.0,Petrol,manual,delhi-ncr,delhi-ncr,2.99 Lakh,2.99,https://www.cars24.com/buy-used-honda-city-2016-cars-gurgaon-11002161718/,,Cars24
2019 KIA SELTOS,kia,seltos,2019,67251.0,Petrol,manual,delhi-ncr,delhi-ncr,6.70 Lakh,6.7,https://www.cars24.com/buy-used-kia-seltos-2019-cars-gurgaon-13873369706/,,Cars24
2024 Mahindra BOLERO NEO,mahindra,bolero neo,2024,32646.0,Diesel,manual,delhi-ncr,delhi-ncr,7.60 Lakh,7.6,https://www.cars24.com/buy-used-mahindra-bolero-neo-2024-cars-gurgaon-11014261740/,,Cars24
2023 KIA SONET,kia,sonet,2023,32948.0,Petrol,manual,delhi-ncr,delhi-ncr,6.79 Lakh,6.79,https://www.cars24.com/buy-used-kia-sonet-2023-cars-new-delhi-10040068730/,,Cars24
2021 Renault Duster,renault,duster,2021,47632.0,Petrol,auto,delhi-ncr,delhi-ncr,5.96 Lakh,5.96,https://www.cars24.com/buy-used-renault-duster-2021-cars-noida-11209062736/,,Cars24
2022 Maruti S Cross,maruti,s cross,2022,42792.0,Petrol,auto,delhi-ncr,delhi-ncr,6.95 Lakh,6.95,https://www.cars24.com/buy-used-maruti-s-cross-2022-cars-gurgaon-44587867706/,,Cars24
2025 Nissan MAGNITE,nissan,magnite,2025,9435.0,Petrol,auto,delhi-ncr,delhi-ncr,6.61 Lakh,6.61,https://www.cars24.com/buy-used-nissan-magnite-2025-cars-new-delhi-10099562732/,,Cars24
2019 Hyundai Creta,hyundai,creta,2019,82989.0,Petrol,manual,delhi-ncr,delhi-ncr,7.66 Lakh,7.66,https://www.cars24.com/buy-used-hyundai-creta-2019-cars-faridabad-10146061700/,,Cars24
2019 Honda City,honda,city,2019,44509.0,Petrol,manual,delhi-ncr,delhi-ncr,4.85 Lakh,4.85,https://www.cars24.com/buy-used-honda-city-2019-cars-new-delhi-10010568725/,,Cars24
2018 Audi A3,audi,a3,2018,24077.0,Petrol,auto,delhi-ncr,delhi-ncr,16.00 Lakh,16.0,https://www.cars24.com/buy-used-audi-a3-2018-cars-new-delhi-10034662784/,,Cars24
2019 Honda City,honda,city,2019,57022.0,Petrol,auto,delhi-ncr,delhi-ncr,5.75 Lakh,5.75,https://www.cars24.com/buy-used-honda-city-2019-cars-new-delhi-10026566738/,,Cars24
2021 Tata ALTROZ,tata,altroz,2021,90269.0,Petrol,manual,delhi-ncr,delhi-ncr,3.67 Lakh,3.67,https://www.cars24.com/buy-used-tata-altroz-2021-cars-noida-10500162701/,,Cars24
2020 KIA SONET,kia,sonet,2020,76349.0,Petrol,manual,delhi-ncr,delhi-ncr,5.29 Lakh,5.29,https://www.cars24.com/buy-used-kia-sonet-2020-cars-new-delhi-10087565730/,,Cars24
2018 Maruti Ciaz,maruti,ciaz,2018,60542.0,Petrol,auto,delhi-ncr,delhi-ncr,4.89 Lakh,4.89,https://www.cars24.com/buy-used-maruti-ciaz-2018-cars-gurgaon-10157569786/,,Cars24
2018 Hyundai Elite i20,hyundai,elite i20,2018,82162.0,Cng,manual,delhi-ncr,delhi-ncr,4.02 Lakh,4.02,https://www.cars24.com/buy-used-hyundai-elite-i20-2018-cars-new-delhi-15186669704/,,Cars24
2015 Volkswagen Polo,volkswagen,polo,2015,16215.0,Petrol,manual,delhi-ncr,delhi-ncr,2.81 Lakh,2.81,https://www.cars24.com/buy-used-volkswagen-polo-2015-cars-ghaziabad-10057064708/,,Cars24
2023 Maruti Baleno,maruti,baleno,2023,70473.0,Cng,manual,delhi-ncr,delhi-ncr,6.45 Lakh,6.45,https://www.cars24.com/buy-used-maruti-baleno-2023-cars-gurgaon-13344665743/,,Cars24
2017 Maruti Baleno,maruti,baleno,2017,90733.0,Petrol,manual,delhi-ncr,delhi-ncr,3.39 Lakh,3.39,https://www.cars24.com/buy-used-maruti-baleno-2017-cars-ghaziabad-11249268768/,,Cars24
2019 Honda Amaze,honda,amaze,2019,91811.0,Diesel,manual,delhi-ncr,delhi-ncr,4.31 Lakh,4.31,https://www.cars24.com/buy-used-honda-amaze-2019-cars-gurgaon-10084462739/,,Cars24
2018 Maruti Baleno,maruti,baleno,2018,98195.0,Cng,manual,delhi-ncr,delhi-ncr,3.59 Lakh,3.59,https://www.cars24.com/buy-used-maruti-baleno-2018-cars-noida-10056268734/,,Cars24
2018 Renault Captur,renault,captur,2018,80876.0,Petrol,manual,delhi-ncr,delhi-ncr,3.94 Lakh,3.94,https://www.cars24.com/buy-used-renault-captur-2018-cars-ghaziabad-10594760720/,,Cars24
2016 Renault Kwid,renault,kwid,2016,58566.0,Petrol,manual,delhi-ncr,delhi-ncr,1.86 Lakh,1.86,https://www.cars24.com/buy-used-renault-kwid-2016-cars-noida-11006962743/,,Cars24
2018 Maruti Swift,maruti,swift,2018,29469.0,Petrol,manual,delhi-ncr,delhi-ncr,3.90 Lakh,3.9,https://www.cars24.com/buy-used-maruti-swift-2018-cars-new-delhi-10082163741/,,Cars24
2022 Mahindra Thar,mahindra,thar,2022,27661.0,Petrol,manual,delhi-ncr,delhi-ncr,9.53 Lakh,9.53,https://www.cars24.com/buy-used-mahindra-thar-2022-cars-noida-10150565754/,,Cars24
2014 Mercedes Benz S Class,mercedes,benz s class,2014,54082.0,Diesel,auto,delhi-ncr,delhi-ncr,27.50 Lakh,27.5,https://www.cars24.com/buy-used-mercedes-benz-s-class-2014-cars-new-delhi-10097463735/,,Cars24
2022 Maruti BREZZA,maruti,brezza,2022,70182.0,Petrol,manual,delhi-ncr,delhi-ncr,7.00 Lakh,7.0,https://www.cars24.com/buy-used-maruti-brezza-2022-cars-faridabad-11090668730/,,Cars24
2015 Audi A6,audi,a6,2015,68924.0,Diesel,auto,delhi-ncr,delhi-ncr,9.90 Lakh,9.9,https://www.cars24.com/buy-used-audi-a6-2015-cars-new-delhi-10050065786/,,Cars24
2016 Renault Kwid,renault,kwid,2016,39807.0,Petrol,manual,delhi-ncr,delhi-ncr,1.52 Lakh,1.52,https://www.cars24.com/buy-used-renault-kwid-2016-cars-gurgaon-10059163755/,,Cars24
2018 Jeep Compass,jeep,compass,2018,55105.0,Petrol,auto,delhi-ncr,delhi-ncr,7.03 Lakh,7.03,https://www.cars24.com/buy-used-jeep-compass-2018-cars-ghaziabad-10555267789/,,Cars24
2017 Jeep Compass,jeep,compass,2017,73632.0,Petrol,auto,delhi-ncr,delhi-ncr,6.12 Lakh,6.12,https://www.cars24.com/buy-used-jeep-compass-2017-cars-noida-10555160729/,,Cars24
2021 Maruti S Cross,maruti,s cross,2021,41904.0,Petrol,manual,delhi-ncr,delhi-ncr,5.68 Lakh,5.68,https://www.cars24.com/buy-used-maruti-s-cross-2021-cars-noida-10011864702/,,Cars24
