name,price,emi,kilometer,fuel,transmission,registration,location,link
"2014 Maruti Alto 800
1.78 Lakh
₹1.83 Lakh",1.78 Lakh,"EMI ₹5,185/m*",130K km,Petrol,Manual,AP23,"D-Mart, Madhapur",https://www.spinny.com/buy-used-cars/hyderabad/maruti-suzuki/alto-800/lxi-kukatpally-2014/27962880/
"2022 Volkswagen Taigun
9.32 Lakh
₹9.47 Lakh",9.32 Lakh,"EMI ₹16,246/m*",120K km,Petrol,Manual,TS07,"Nexus Sujana Mall, Kukatpally",https://www.spinny.com/buy-used-cars/hyderabad/volkswagen/taigun/topline-10-tsi-mt-kukatpally-2022/27442913/
"2020 Mercedes GLA
21.62 Lakh
₹21.90 Lakh",21.62 Lakh,"EMI ₹37,664/m*",33.5K km,Diesel,Automatic,AP39,"Nexus Sujana Mall, Kukatpally",https://www.spinny.com/buy-used-cars/hyderabad/mercedes-benz/gla/220-d-4matic-kukatpally-2020/28143636/
"2021 Jeep Compass
15.42 Lakh
₹15.50 Lakh",15.42 Lakh,"EMI ₹26,657/m*",49K km,Diesel,Manual,TS09,"Nexus Sujana Mall, Kukatpally",https://www.spinny.com/buy-used-cars/hyderabad/jeep/compass/model-s-o-20-diesel-kukatpally-2021/28610265/
"2023 Maruti Fronx
8.83 Lakh
₹8.99 Lakh",8.83 Lakh,"EMI ₹15,377/m*",27K km,Petrol,Manual,TS07,"Phoenix Trivium, Hafeezpet",https://www.spinny.com/buy-used-cars/hyderabad/maruti-suzuki/fronx/zeta-10l-turbo-mt-hafeezpet-2023/28294548/
"2023 Mahindra Thar
14.53 Lakh",14.53 Lakh,"EMI ₹25,050/m*",47.5K km,Diesel,Automatic,TS09,"Phoenix Trivium, Hafeezpet",https://www.spinny.com/buy-used-cars/hyderabad/mahindra/thar/lx-hard-top-diesel-at-4wd-hafeezpet-2023/28935243/
"2021 Kia Seltos
12.11 Lakh
₹12.28 Lakh",12.11 Lakh,"EMI ₹21,184/m*",28.5K km,Petrol,Manual,TS09,"Nexus Sujana Mall, Kukatpally",https://www.spinny.com/buy-used-cars/hyderabad/kia/seltos/gtx-plus-14-dual-tone-2021/28609428/
"2022 Tata Harrier
15.23 Lakh
₹15.48 Lakh",15.23 Lakh,"EMI ₹26,685/m*",66K km,Diesel,Manual,TS07,"Nexus Sujana Mall, Kukatpally",https://www.spinny.com/buy-used-cars/hyderabad/tata/harrier/xz-plus-dark-edition-kukatpally-2022/28230856/
"2019 Mahindra XUV500
9.88 Lakh
₹9.96 Lakh",9.88 Lakh,"EMI ₹18,051/m*",75K km,Diesel,Manual,TS09,"Nexus Sujana Mall, Kukatpally",https://www.spinny.com/buy-used-cars/hyderabad/mahindra/xuv500/w7-20182020-kukatpally-2019/27705131/
"2019 Hyundai Creta
9.56 Lakh
₹9.67 Lakh",9.56 Lakh,"EMI ₹16,705/m*",63.5K km,Petrol,Automatic,TS13,"Phoenix Trivium, Hafeezpet",https://www.spinny.com/buy-used-cars/hyderabad/hyundai/creta/sx-16-at-petrol-hafeezpet-2019/28876101/
"2022 Maruti Vitara Brezza
9.43 Lakh
₹9.50 Lakh",9.43 Lakh,"EMI ₹16,246/m*",17K km,Petrol,Manual,TS09,"DSL Virtue Mall, Uppal",https://www.spinny.com/buy-used-cars/hyderabad/maruti-suzuki/vitara-brezza/zxi-plus-dual-tone-uppal-2022/28779097/
"2015 Maruti Celerio
3.33 Lakh
₹3.37 Lakh",3.33 Lakh,"EMI ₹7,382/m*",63K km,Petrol,Automatic,AP31,"Phoenix Trivium, Hafeezpet",https://www.spinny.com/buy-used-cars/hyderabad/maruti-suzuki/celerio/zxi-amt-hafeezpet-2015/23374452/
"2019 Hyundai Creta
9.02 Lakh
₹9.12 Lakh",9.02 Lakh,"EMI ₹15,598/m*",69K km,Petrol,Automatic,TS13,"D-Mart, Madhapur",https://www.spinny.com/buy-used-cars/hyderabad/hyundai/creta/sx-16-at-petrol-kukatpally-2019/28247253/
"2024 Maruti XL6
13.68 Lakh
₹13.79 Lakh",13.68 Lakh,"EMI ₹23,790/m*",15K km,Petrol,Automatic,TG08,"Nexus Sujana Mall, Kukatpally",https://www.spinny.com/buy-used-cars/hyderabad/maruti-suzuki/xl6/alpha-at-petrol-kukatpally-2024/28950495/
"2012 Maruti Swift
3 Lakh
₹3.02 Lakh",3 Lakh,"EMI ₹21,864/m*",72K km,Petrol,Manual,AP28,"D-Mart, Madhapur",https://www.spinny.com/buy-used-cars/hyderabad/maruti-suzuki/swift/vxi-kukatpally-2012/28796478/
"2018 Renault Kwid
3.48 Lakh
₹3.50 Lakh",3.48 Lakh,"EMI ₹6,028/m*",34.5K km,Petrol,Automatic,TS07,"DSL Virtue Mall, Uppal",https://www.spinny.com/buy-used-cars/hyderabad/renault/kwid/climber-10-amt-uppal-2018/28859583/
"2023 Honda Amaze
7.48 Lakh
₹7.54 Lakh",7.48 Lakh,"EMI ₹12,908/m*",46K km,Petrol,Automatic,TS08,"DSL Virtue Mall, Uppal",https://www.spinny.com/buy-used-cars/hyderabad/honda/amaze/vx-12-petrol-cvt-uppal-2023/27759820/
"2022 Hyundai Alcazar
14.02 Lakh
₹14.13 Lakh",14.02 Lakh,"EMI ₹25,664/m*",106K km,Diesel,Manual,TS15,"Nexus Sujana Mall, Kukatpally",https://www.spinny.com/buy-used-cars/hyderabad/hyundai/alcazar/signature-6-str-15-diesel-kukatpally-2022/27705332/
"2023 Kia Seltos
13.15 Lakh
₹13.25 Lakh",13.15 Lakh,"EMI ₹22,853/m*",61K km,Diesel,Manual,TS08,"Phoenix Trivium, Hafeezpet",https://www.spinny.com/buy-used-cars/hyderabad/kia/seltos/htx-15-diesel-2023/28801632/
"2023 Volkswagen Virtus
10.01 Lakh
₹10.20 Lakh",10.01 Lakh,"EMI ₹17,659/m*",39K km,Petrol,Manual,TS03,"Nexus Sujana Mall, Kukatpally",https://www.spinny.com/buy-used-cars/hyderabad/volkswagen/virtus/highline-10-tsi-mt-kukatpally-2023/28748381/
"2019 Kia Seltos
9.71 Lakh
₹9.80 Lakh",9.71 Lakh,"EMI ₹16,825/m*",106K km,Petrol,Automatic,TS07,"Nexus Sujana Mall, Kukatpally",https://www.spinny.com/buy-used-cars/hyderabad/kia/seltos/gtx-plus-at-14-kukatpally-2019/23844222/
"2013 Maruti Alto 800
1.82 Lakh
₹1.84 Lakh",1.82 Lakh,"EMI ₹7,408/m*",97K km,Petrol,Manual,AP10,"DSL Virtue Mall, Uppal",https://www.spinny.com/buy-used-cars/hyderabad/maruti-suzuki/alto-800/lxi-uppal-2013/28327118/
"2023 Skoda Slavia
9.75 Lakh
₹9.91 Lakh",9.75 Lakh,"EMI ₹16,995/m*",123K km,Petrol,Manual,TS07,"Nexus Sujana Mall, Kukatpally",https://www.spinny.com/buy-used-cars/hyderabad/skoda/slavia/style-10l-tsi-mt-kukatpally-2023/26683726/
"2018 Audi Q3
17.20 Lakh",17.20 Lakh,"EMI ₹29,581/m*",58K km,Petrol,Automatic,AP21,"Nexus Sujana Mall, Kukatpally",https://www.spinny.com/buy-used-cars/hyderabad/audi/q3/30-tfsi-premium-kukatpally-2018/28079735/
"2015 Ford EcoSport
5.53 Lakh
₹5.56 Lakh",5.53 Lakh,"EMI ₹12,104/m*",71.5K km,Diesel,Manual,TS08,"D-Mart, Madhapur",https://www.spinny.com/buy-used-cars/hyderabad/ford/ecosport/titanium-15-tdci-opt-kukatpally-2015/28502665/
"2023 Tata Altroz
6.22 Lakh
₹6.26 Lakh",6.22 Lakh,"EMI ₹10,728/m*",43K km,Petrol,Manual,TS07,"DSL Virtue Mall, Uppal",https://www.spinny.com/buy-used-cars/hyderabad/tata/altroz/xz-plus-petrol-uppal-2023/28761109/
"2016 Maruti Alto 800
2.03 Lakh",2.03 Lakh,"EMI ₹3,996/m*",91K km,Petrol,Manual,AP31,"DSL Virtue Mall, Uppal",https://www.spinny.com/buy-used-cars/hyderabad/maruti-suzuki/alto-800/lxi-uppal-2016/28778268/
"2023 Maruti Swift
6.60 Lakh",6.60 Lakh,"EMI ₹11,307/m*",24K km,Petrol,Automatic,TS09,"DSL Virtue Mall, Uppal",https://www.spinny.com/buy-used-cars/hyderabad/maruti-suzuki/swift/vxi-amt-uppal-2023/29083977/
"2020 Maruti Ciaz
7.60 Lakh",7.60 Lakh,"EMI ₹13,078/m*",46K km,Petrol,Automatic,TS09,"DSL Virtue Mall, Uppal",https://www.spinny.com/buy-used-cars/hyderabad/maruti-suzuki/ciaz/alpha-15-at-2020/29048293/
"2012 Ford Figo
2.17 Lakh
₹2.19 Lakh",2.17 Lakh,N/A,119.5K km,Diesel,Manual,AP29,"D-Mart, Madhapur",https://www.spinny.com/buy-used-cars/hyderabad/ford/figo/duratorq-diesel-zxi-14-kukatpally-2012/28203618/
"2018 Nissan Micra Active
3.14 Lakh
₹3.22 Lakh",3.14 Lakh,"EMI ₹5,551/m*",68K km,Petrol,Manual,TS10,"D-Mart, Madhapur",https://www.spinny.com/buy-used-cars/hyderabad/nissan/micra-active/xv-safety-pack-2018/28558405/
"2016 Maruti Celerio
3.04 Lakh
₹3.06 Lakh",3.04 Lakh,"EMI ₹6,653/m*",91.5K km,Petrol,Manual,TS04,"D-Mart, Madhapur",https://www.spinny.com/buy-used-cars/hyderabad/maruti-suzuki/celerio/vxi-abs-2016/28860028/
"2022 Skoda Slavia
10.82 Lakh
₹11.06 Lakh",10.82 Lakh,"EMI ₹19,089/m*",51K km,Petrol,Manual,TS24,"DSL Virtue Mall, Uppal",https://www.spinny.com/buy-used-cars/hyderabad/skoda/slavia/style-10l-tsi-mt-uppal-2022/28093504/
"2021 Tata Nexon
8.27 Lakh
₹8.34 Lakh",8.27 Lakh,"EMI ₹14,270/m*",63K km,Petrol,Automatic,TS08,"DSL Virtue Mall, Uppal",https://www.spinny.com/buy-used-cars/hyderabad/tata/nexon/xza-plus-s-uppal-2021/27937296/
"2022 Renault Kiger
5.16 Lakh
₹5.19 Lakh",5.16 Lakh,"EMI ₹8,957/m*",26K km,Petrol,Automatic,TS09,"D-Mart, Madhapur",https://www.spinny.com/buy-used-cars/hyderabad/renault/kiger/rxt-amt-kukatpally-2022/28677702/
"2022 Mahindra XUV 300
9.76 Lakh
₹9.92 Lakh",9.76 Lakh,"EMI ₹16,961/m*",47K km,Diesel,Manual,AP39,"Nexus Sujana Mall, Kukatpally",https://www.spinny.com/buy-used-cars/hyderabad/mahindra/xuv-300/w8-o-15-diesel-uppal-2022/27693141/
"2023 Maruti Fronx
9.06 Lakh
₹9.19 Lakh",9.06 Lakh,"EMI ₹15,769/m*",88.5K km,Petrol,Automatic,AP39,"Phoenix Trivium, Hafeezpet",https://www.spinny.com/buy-used-cars/hyderabad/maruti-suzuki/fronx/alpha-10l-turbo-6-at-hafeezpet-2023/27624576/
"2021 Renault Kwid
4.14 Lakh
₹4.16 Lakh",4.14 Lakh,"EMI ₹7,152/m*",26K km,Petrol,Automatic,TS09,"D-Mart, Madhapur",https://www.spinny.com/buy-used-cars/hyderabad/renault/kwid/climber-10-amt-opt-kukatpally-2021/28822617/
"2022 Tata Altroz
6.85 Lakh
₹6.92 Lakh",6.85 Lakh,"EMI ₹11,920/m*",123K km,Diesel,Manual,TS06,"D-Mart, Madhapur",https://www.spinny.com/buy-used-cars/hyderabad/tata/altroz/xz-diesel-kukatpally-2022/28600612/
"2016 Hyundai Xcent
3.50 Lakh
₹3.53 Lakh",3.50 Lakh,"EMI ₹6,092/m*",132.5K km,Petrol,Manual,TS08,"D-Mart, Madhapur",https://www.spinny.com/buy-used-cars/hyderabad/hyundai/xcent/anniversary-edition-2016/28369629/
"2014 Honda Brio
2.76 Lakh
₹2.78 Lakh",2.76 Lakh,"EMI ₹10,055/m*",99.5K km,Petrol,Manual,AP10,"D-Mart, Madhapur",https://www.spinny.com/buy-used-cars/hyderabad/honda/brio/vx-mt-kukatpally-2014/28995039/
"2020 Kia Seltos
10.33 Lakh
₹10.46 Lakh",10.33 Lakh,"EMI ₹18,136/m*",92.5K km,Petrol,Automatic,TS07,"D-Mart, Madhapur",https://www.spinny.com/buy-used-cars/hyderabad/kia/seltos/gtx-plus-at-14-kukatpally-2020/25945070/
"2022 Renault Kiger
7.37 Lakh
₹7.43 Lakh",7.37 Lakh,"EMI ₹12,772/m*",44.5K km,Petrol,Automatic,TS08,"DSL Virtue Mall, Uppal",https://www.spinny.com/buy-used-cars/hyderabad/renault/kiger/rxz-turbo-cvt-dual-tone-uppal-2022/23885159/
"2024 Toyota Innova Hycross
19.66 Lakh
₹19.85 Lakh",19.66 Lakh,"EMI ₹34,146/m*",15.5K km,Petrol,Automatic,TG07,"Nexus Sujana Mall, Kukatpally",https://www.spinny.com/buy-used-cars/hyderabad/toyota/innova-hycross/gx-8-str-kukatpally-2024/28886431/
"2015 Honda Amaze
3.69 Lakh
₹3.71 Lakh",3.69 Lakh,"EMI ₹8,048/m*",94K km,Petrol,Manual,TS08,"DSL Virtue Mall, Uppal",https://www.spinny.com/buy-used-cars/hyderabad/honda/amaze/12-sx-ivtec-uppal-2015/28388761/
"2015 Maruti Ertiga
5.85 Lakh",5.85 Lakh,"EMI ₹12,726/m*",99K km,Diesel,Manual,TS07,"D-Mart, Madhapur",https://www.spinny.com/buy-used-cars/hyderabad/maruti-suzuki/ertiga/zdi-kukatpally-2015/26746850/
"2016 Tata Tiago
3.50 Lakh",3.50 Lakh,"EMI ₹6,443/m*",126K km,Diesel,Manual,TS08,"Phoenix Trivium, Hafeezpet",https://www.spinny.com/buy-used-cars/hyderabad/tata/tiago/revotorq-xz-2016/28811452/
"2019 Hyundai Venue
7.61 Lakh",7.61 Lakh,"EMI ₹13,078/m*",23K km,Petrol,Automatic,TS07,"DSL Virtue Mall, Uppal",https://www.spinny.com/buy-used-cars/hyderabad/hyundai/venue/sx-plus-10-turbo-dct-uppal-2019/28587532/
"2020 Renault Kwid
3.89 Lakh
₹3.91 Lakh",3.89 Lakh,"EMI ₹6,777/m*",34K km,Petrol,Automatic,TS08,"D-Mart, Madhapur",https://www.spinny.com/buy-used-cars/hyderabad/renault/kwid/climber-10-amt-opt-2020/29076804/
"2023 Maruti XL6
10.18 Lakh",10.18 Lakh,"EMI ₹17,658/m*",48K km,Petrol,Manual,TS08,"Nexus Sujana Mall, Kukatpally",https://www.spinny.com/buy-used-cars/hyderabad/maruti-suzuki/xl6/alpha-plus-mt-petrol-2023/28810544/
"2016 Hyundai Xcent
4.19 Lakh
₹4.21 Lakh",4.19 Lakh,"EMI ₹7,320/m*",69.5K km,Petrol,Manual,TS07,"DSL Virtue Mall, Uppal",https://www.spinny.com/buy-used-cars/hyderabad/hyundai/xcent/sx-12-uppal-2016/28903243/
"2019 Renault Kwid
2.78 Lakh
₹2.80 Lakh",2.78 Lakh,"EMI ₹4,836/m*",72.5K km,Petrol,Automatic,TS07,"Phoenix Trivium, Hafeezpet",https://www.spinny.com/buy-used-cars/hyderabad/renault/kwid/10-rxt-amt-2019/28989160/
"2017 Honda Jazz
4.55 Lakh
₹4.58 Lakh",4.55 Lakh,"EMI ₹7,375/m*",116.5K km,Petrol,Automatic,TS07,"Phoenix Trivium, Hafeezpet",https://www.spinny.com/buy-used-cars/hyderabad/honda/jazz/v-at-petrol-hafeezpet-2017/28386003/
"2019 Ford Figo Aspire
5.07 Lakh
₹5.11 Lakh",5.07 Lakh,"EMI ₹8,838/m*",48K km,Cng,Manual,AP39,"D-Mart, Madhapur",https://www.spinny.com/buy-used-cars/hyderabad/ford/figo-aspire/titanium-12-tivct-petrolcng-outside-fitted-kukatpally-2019/24608059/
"2018 Renault Kwid
3.72 Lakh
₹3.75 Lakh",3.72 Lakh,"EMI ₹6,454/m*",16.5K km,Petrol,Automatic,TS08,"D-Mart, Madhapur",https://www.spinny.com/buy-used-cars/hyderabad/renault/kwid/climber-10-amt-kukatpally-2018/28028432/
"2018 Maruti Ertiga
7.71 Lakh
₹7.76 Lakh",7.71 Lakh,"EMI ₹13,282/m*",75K km,Diesel,Manual,TS08,"DSL Virtue Mall, Uppal",https://www.spinny.com/buy-used-cars/hyderabad/maruti-suzuki/ertiga/vdi-shvs-2018/28569945/
"2022 Kia Sonet
9.39 Lakh
₹9.47 Lakh",9.39 Lakh,"EMI ₹16,194/m*",46K km,Diesel,Automatic,TS07,"Nexus Sujana Mall, Kukatpally",https://www.spinny.com/buy-used-cars/hyderabad/kia/sonet/anniversary-edition-15-at-kukatpally-2022/27793323/
"2022 Volkswagen Taigun
9.15 Lakh
₹9.30 Lakh",9.15 Lakh,"EMI ₹15,956/m*",61.5K km,Petrol,Manual,TS08,"Nexus Sujana Mall, Kukatpally",https://www.spinny.com/buy-used-cars/hyderabad/volkswagen/taigun/highline-10-tsi-mt-kukatpally-2022/27223203/
"2016 Ford EcoSport
5.03 Lakh
₹5.06 Lakh",5.03 Lakh,"EMI ₹9,356/m*",140K km,Diesel,Manual,AP27,"D-Mart, Madhapur",https://www.spinny.com/buy-used-cars/hyderabad/ford/ecosport/titanium-15l-tdci-kukatpally-2016/28871870/
"2020 Kia Seltos
9.78 Lakh
₹9.91 Lakh",9.78 Lakh,"EMI ₹16,944/m*",110.5K km,Petrol,Automatic,TS07,"Nexus Sujana Mall, Kukatpally",https://www.spinny.com/buy-used-cars/hyderabad/kia/seltos/gtx-plus-at-14-kukatpally-2020/27187736/
"2019 Ford Figo Aspire
5.46 Lakh
₹5.49 Lakh",5.46 Lakh,"EMI ₹8,892/m*",34.5K km,Petrol,Manual,AP39,"DSL Virtue Mall, Uppal",https://www.spinny.com/buy-used-cars/hyderabad/ford/figo-aspire/titanium-plus-12-tivct-uppal-2019/27292115/
"2018 Renault Kwid
3.30 Lakh
₹3.32 Lakh",3.30 Lakh,"EMI ₹5,772/m*",68.5K km,Petrol,Automatic,TS09,"DSL Virtue Mall, Uppal",https://www.spinny.com/buy-used-cars/hyderabad/renault/kwid/10-rxt-amt-opt-uppal-2018/28245216/
"2022 Renault Kiger
5.22 Lakh
₹5.27 Lakh",5.22 Lakh,"EMI ₹9,093/m*",93K km,Petrol,Manual,AP39,"DSL Virtue Mall, Uppal",https://www.spinny.com/buy-used-cars/hyderabad/renault/kiger/rxz-mt-uppal-2022/28083053/
"2023 Volkswagen Virtus
13.71 Lakh
₹13.86 Lakh",13.71 Lakh,"EMI ₹23,909/m*",19.5K km,Petrol,Automatic,TS09,"DSL Virtue Mall, Uppal",https://www.spinny.com/buy-used-cars/hyderabad/volkswagen/virtus/topline-10-tsi-at-uppal-2023/27758474/
"2020 Hyundai Grand i10
4.56 Lakh
₹4.58 Lakh",4.56 Lakh,"EMI ₹7,935/m*",59.5K km,Petrol,Manual,TS09,"DSL Virtue Mall, Uppal",https://www.spinny.com/buy-used-cars/hyderabad/hyundai/grand-i10/sportz-12-kappa-vtvt-2020/28908146/
"2022 Hyundai Venue
8.91 Lakh
₹9.01 Lakh",8.91 Lakh,"EMI ₹15,479/m*",81.5K km,Diesel,Manual,TS07,"Phoenix Trivium, Hafeezpet",https://www.spinny.com/buy-used-cars/hyderabad/hyundai/venue/sx-15-crdi-hafeezpet-2022/27594598/
"2016 Maruti Swift
3.67 Lakh
₹3.69 Lakh",3.67 Lakh,"EMI ₹8,005/m*",103K km,Petrol,Manual,TS03,"DSL Virtue Mall, Uppal",https://www.spinny.com/buy-used-cars/hyderabad/maruti-suzuki/swift/vxi-uppal-2016/28331244/
"2015 Maruti Swift
3.59 Lakh",3.59 Lakh,"EMI ₹7,876/m*",92K km,Petrol,Manual,TS09,"DSL Virtue Mall, Uppal",https://www.spinny.com/buy-used-cars/hyderabad/maruti-suzuki/swift/vxi-uppal-2015/27759635/
"2016 Maruti Swift
3.72 Lakh",3.72 Lakh,"EMI ₹6,844/m*",146K km,Petrol,Manual,TS07,"D-Mart, Madhapur",https://www.spinny.com/buy-used-cars/hyderabad/maruti-suzuki/swift/vxi-kukatpally-2016/27829790/
"2017 Hyundai Elite i20
5.76 Lakh
₹5.79 Lakh",5.76 Lakh,"EMI ₹9,996/m*",43.5K km,Petrol,Manual,TS07,"Phoenix Trivium, Hafeezpet",https://www.spinny.com/buy-used-cars/hyderabad/hyundai/elite-i20/asta-12-2017/29079400/
"2022 Hyundai Grand i10 Nios
6.30 Lakh
₹6.34 Lakh",6.30 Lakh,"EMI ₹10,932/m*",36.5K km,Petrol,Automatic,TS07,"D-Mart, Madhapur",https://www.spinny.com/buy-used-cars/hyderabad/hyundai/grand-i10-nios/asta-amt-12-kappa-vtvt-kukatpally-2022/28539389/
"2016 Maruti Celerio
3.24 Lakh
₹3.28 Lakh",3.24 Lakh,"EMI ₹6,097/m*",81.5K km,Petrol,Automatic,TS03,N/A,https://www.spinny.com/buy-used-cars/hyderabad/maruti-suzuki/celerio/zxi-amt-uppal-2016/27159671/
"2023 Maruti XL6
11.19 Lakh
₹11.29 Lakh",11.19 Lakh,"EMI ₹19,481/m*",47.5K km,Petrol,Automatic,AP39,"Nexus Sujana Mall, Kukatpally",https://www.spinny.com/buy-used-cars/hyderabad/maruti-suzuki/xl6/alpha-at-petrol-2023/27875610/
"2022 Honda City
10.83 Lakh
₹10.92 Lakh",10.83 Lakh,"EMI ₹18,919/m*",56.5K km,Petrol,Automatic,TS07,"Nexus Sujana Mall, Kukatpally",https://www.spinny.com/buy-used-cars/hyderabad/honda/city/zx-cvt-petrol-kukatpally-2022/28170368/
"2021 Kia Seltos
9.66 Lakh
₹9.72 Lakh",9.66 Lakh,"EMI ₹16,688/m*",83.5K km,Petrol,Automatic,AP39,"DSL Virtue Mall, Uppal",https://www.spinny.com/buy-used-cars/hyderabad/kia/seltos/htx-15-cvt-uppal-2021/27725832/
"2017 Hyundai Creta
8.42 Lakh
₹8.48 Lakh",8.42 Lakh,"EMI ₹14,509/m*",97.5K km,Diesel,Manual,TS13,"DSL Virtue Mall, Uppal",https://www.spinny.com/buy-used-cars/hyderabad/hyundai/creta/sx-16-crdi-o-uppal-2017/28623106/
"2023 Volkswagen Taigun
9.83 Lakh
₹9.98 Lakh",9.83 Lakh,"EMI ₹17,114/m*",73.5K km,Petrol,Manual,AP39,"Nexus Sujana Mall, Kukatpally",https://www.spinny.com/buy-used-cars/hyderabad/volkswagen/taigun/topline-10-tsi-mt-kukatpally-2023/26054615/
"2017 Ford EcoSport
5.89 Lakh
₹5.93 Lakh",5.89 Lakh,"EMI ₹10,234/m*",119K km,Diesel,Manual,TS08,"DSL Virtue Mall, Uppal",https://www.spinny.com/buy-used-cars/hyderabad/ford/ecosport/titanium-15l-tdci-uppal-2017/28422717/
"2016 Maruti Ciaz
5.22 Lakh
₹5.25 Lakh",5.22 Lakh,"EMI ₹9,629/m*",59K km,Petrol,Manual,WB08,"D-Mart, Madhapur",https://www.spinny.com/buy-used-cars/hyderabad/maruti-suzuki/ciaz/zxi-kukatpally-2016/26355783/
"2016 Honda Amaze
4.02 Lakh
₹4.04 Lakh",4.02 Lakh,"EMI ₹7,499/m*",88.5K km,Petrol,Manual,TS07,"D-Mart, Madhapur",https://www.spinny.com/buy-used-cars/hyderabad/honda/amaze/12-vx-ivtec-kukatpally-2016/28002617/
"2022 MG Hector
13.56 Lakh
₹13.74 Lakh",13.56 Lakh,"EMI ₹23,773/m*",64K km,Petrol,Automatic,TS13,"Nexus Sujana Mall, Kukatpally",https://www.spinny.com/buy-used-cars/hyderabad/mg-motors/hector/sharp-15-petrol-cvt-kukatpally-2022/27468250/
"2017 Renault Kwid
2.67 Lakh
₹2.69 Lakh",2.67 Lakh,"EMI ₹4,700/m*",85.5K km,Petrol,Manual,TS08,"D-Mart, Madhapur",https://www.spinny.com/buy-used-cars/hyderabad/renault/kwid/rxt-o-10-sce-edition-kukatpally-2017/28604304/
"2021 Tata Tiago
5.64 Lakh
₹5.67 Lakh",5.64 Lakh,"EMI ₹9,791/m*",46.5K km,Petrol,Automatic,TS08,"D-Mart, Madhapur",https://www.spinny.com/buy-used-cars/hyderabad/tata/tiago/xza-plus-dual-tone-kukatpally-2021/28639988/
"2016 Mahindra TUV300
6.10 Lakh
₹6.16 Lakh",6.10 Lakh,"EMI ₹11,285/m*",87.5K km,Diesel,Manual,TS07,"D-Mart, Madhapur",https://www.spinny.com/buy-used-cars/hyderabad/mahindra/tuv300/t8-kukatpally-2016/28339637/
"2016 Renault Kwid
2.36 Lakh
₹2.42 Lakh",2.36 Lakh,"EMI ₹4,532/m*",56.5K km,Petrol,Manual,TS09,"DSL Virtue Mall, Uppal",https://www.spinny.com/buy-used-cars/hyderabad/renault/kwid/rxl-uppal-2016/28687099/
"2023 Honda Elevate
10.68 Lakh
₹10.82 Lakh",10.68 Lakh,"EMI ₹18,681/m*",40K km,Petrol,Manual,AP40,"Phoenix Trivium, Hafeezpet",https://www.spinny.com/buy-used-cars/hyderabad/honda/elevate/vx-mt-hafeezpet-2023/25392518/
"2024 Hyundai Creta
12.57 Lakh",12.57 Lakh,"EMI ₹21,762/m*",22K km,Petrol,Manual,AP40,"Nexus Sujana Mall, Kukatpally",https://www.spinny.com/buy-used-cars/hyderabad/hyundai/creta/15-mpi-petrol-mt-s-kukatpally-2024/28779995/
"2022 Maruti Ciaz
7.23 Lakh",7.23 Lakh,"EMI ₹12,448/m*",30.5K km,Petrol,Manual,TS08,"Phoenix Trivium, Hafeezpet",https://www.spinny.com/buy-used-cars/hyderabad/maruti-suzuki/ciaz/delta-15-hafeezpet-2022/28279205/
"2025 Renault Kwid
5.14 Lakh
₹5.21 Lakh",5.14 Lakh,"EMI ₹8,940/m*",5K km,Petrol,Automatic,TG08,"DSL Virtue Mall, Uppal",https://www.spinny.com/buy-used-cars/hyderabad/renault/kwid/rxt-10-amt-uppal-2025/27534508/
"2021 Tata Altroz
6.29 Lakh
₹6.34 Lakh",6.29 Lakh,"EMI ₹10,932/m*",47.5K km,Petrol,Manual,TS09,"DSL Virtue Mall, Uppal",https://www.spinny.com/buy-used-cars/hyderabad/tata/altroz/xz-plus-iturbo-petrol-uppal-2021/28003167/
"2020 Kia Seltos
9.63 Lakh",9.63 Lakh,"EMI ₹16,535/m*",65.5K km,Petrol,Manual,AP39,"Nexus Sujana Mall, Kukatpally",https://www.spinny.com/buy-used-cars/hyderabad/kia/seltos/htx-15-kukatpally-2020/28092136/
"2017 Hyundai Elite i20
5.43 Lakh
₹5.50 Lakh",5.43 Lakh,"EMI ₹9,434/m*",21K km,Petrol,Manual,TS07,"D-Mart, Madhapur",https://www.spinny.com/buy-used-cars/hyderabad/hyundai/elite-i20/asta-12-2017/27883571/
"2012 Honda City
3.43 Lakh
₹3.51 Lakh",3.43 Lakh,"EMI ₹25,651/m*",73.5K km,Petrol,Manual,AP10,"DSL Virtue Mall, Uppal",https://www.spinny.com/buy-used-cars/hyderabad/honda/city/15-v-mt-uppal-2012/28791288/
"2022 Maruti Swift
6.45 Lakh
₹6.50 Lakh",6.45 Lakh,"EMI ₹11,205/m*",23K km,Petrol,Manual,AP39,"D-Mart, Madhapur",https://www.spinny.com/buy-used-cars/hyderabad/maruti-suzuki/swift/zxi-kukatpally-2022/28432369/
"2021 Tata Altroz
7.13 Lakh
₹7.20 Lakh",7.13 Lakh,"EMI ₹12,397/m*",41K km,Diesel,Manual,TS08,"Phoenix Trivium, Hafeezpet",https://www.spinny.com/buy-used-cars/hyderabad/tata/altroz/xz-diesel-hafeezpet-2021/28759486/
"2022 Nissan Magnite
7.40 Lakh
₹7.50 Lakh",7.40 Lakh,"EMI ₹12,891/m*",28K km,Petrol,Automatic,AP39,"D-Mart, Madhapur",https://www.spinny.com/buy-used-cars/hyderabad/nissan/magnite/xv-premium-turbo-cvt-kukatpally-2022/27868113/
